9313.201,15.95535755,14.68915176
9313.301,15.95535564,14.68915081
9313.401,15.95535469,14.6891489
9313.501,15.95535278,14.68914795
9313.6,15.95535183,14.68914604
9313.701,15.95535088,14.68914413
9313.8,15.99594021,14.74215794
9313.901,16.04045105,14.79786587
9314.001,16.08949471,14.85648155
9314.101,16.1427803,14.9180727
9314.196,16.20051384,14.98300552
9314.301,16.25824928,15.04794025
9314.399,16.32269669,15.11827374
9314.501,16.38972282,15.19077587
9314.601,16.45674706,15.26327705
9314.7,16.5262928,15.33794594
9314.801,16.59897614,15.4153738
9314.883,16.67339134,15.49434948
9315.001,16.75025368,15.57555389
9315.101,16.8288002,15.65831757
9315.2,16.90902328,15.74266434
9315.302,16.98924828,15.82701302
9315.401,17.07076454,15.91261196
9315.5,17.15340805,15.99934483
9315.6,17.23664665,16.08672333
9315.701,17.32019043,16.1744976
9315.801,17.4037323,16.26227379
9315.898,17.48727798,16.35017395
9316.001,17.57052231,16.43795204
9316.101,17.65328598,16.52542877
9316.201,17.73527336,16.61236763
9316.301,17.81620026,16.69854164
9316.4,17.89579773,16.78373528
9316.5,17.9740715,16.86794853
9316.603,18.05234528,16.95216179
9316.694,18.12876129,17.03499794
9316.801,18.20284081,17.11612701
9316.9,18.27488708,17.19579124
9317.001,18.34460831,17.27381706
9317.102,18.41206932,17.35028839
9317.198,18.47522736,17.42393494
9317.301,18.53838158,17.49758148
9317.401,18.59961128,17.57002258
9317.501,18.65813065,17.64084816
9317.601,18.71385193,17.7101059
9317.695,18.76720619,17.77812386
9317.801,18.81769371,17.84476089
9317.901,18.86817932,17.91139793
9318.001,18.91671562,17.97719002
9318.1,18.96351814,18.04230881
9318.198,19.00940704,18.10712814
9318.301,19.05477905,18.17184448
9318.401,19.10021973,18.23669052
9318.5,19.14618111,18.30184937
9318.6,19.19301224,18.36746597
9318.7,19.24135017,18.43385506
9318.801,19.2916832,18.50127792
9318.904,19.34446144,18.57001495
9319,19.39980507,18.64019012
9319.101,19.45780563,18.71192932
9319.201,19.51886749,18.78555679
9319.3,19.58274841,18.86100197
9319.401,19.65006065,18.93875313
9319.501,19.72089386,19.01896095
9319.601,19.79554939,19.10193825
9319.7,19.87430954,19.18798828
9319.801,19.95610619,19.27637291
9319.901,20.04063225,19.36688805
9320,20.12837601,19.45995522
9320.101,20.21612167,19.5530262
9320.201,20.30668449,19.6483593
9320.3,20.4003582,19.74622154
9320.402,20.49710655,19.84659767
9320.502,20.59630203,19.94898796
9320.601,20.69838715,20.05375862
9320.699,20.80252457,20.16021156
9320.801,20.90898705,20.26856232
9320.884,21.01738548,20.37846947
9321.001,21.12578201,20.48837852
9321.101,21.23570824,20.59949112
9321.2,21.34721565,20.71181679
9321.301,21.45989609,20.82498932
9321.4,21.57356262,20.93881607
9321.501,21.68790245,21.05301285
9321.601,21.80274963,21.1673584
9321.701,21.91776276,21.28162956
9321.801,22.03277397,21.3955555
9321.878,22.14778519,21.50948334
9322.001,22.26255608,21.62285042
9322.101,22.37662125,21.73504639
9322.194,22.49004555,21.84630394
9322.3,22.60273361,21.95653915
9322.401,22.71427536,22.06523323
9322.497,22.82465553,22.17240906
9322.595,22.93353271,22.2776413
9322.7,23.04085922,22.3808918
9322.801,23.14678001,22.4823513
9322.9,23.25093079,22.58155632
9323.001,23.35341263,22.67862892
9323.102,23.45389366,22.77313232
9323.195,23.55287361,22.86569405
9323.302,23.65013123,22.956007
9323.4,23.74536133,23.04364395
9323.5,23.83863258,23.12865829
9323.601,23.93005943,23.21115685
9323.72,24.02007675,23.29170799
9323.799,24.10786057,23.36911201
9323.9,24.19405174,23.44421577
9324,24.28024292,23.51931763
9324.101,24.3650589,23.59239769
9324.201,24.44819641,23.66295815
9324.302,24.53005409,23.73155975
9324.4,24.61097527,23.7987175
9324.501,24.69117546,23.86475754
9324.6,24.77074432,23.92984581
9324.699,24.85001373,23.99450111
9324.8,24.92903328,24.05884933
9324.894,25.00802994,24.12331963
9325,25.08716965,24.18814468
9325.101,25.16671944,24.25380898
9325.202,25.24681282,24.32051086
9325.3,25.32762718,24.3885231
9325.401,25.40844345,24.45653534
9325.501,25.49144936,24.52827454
9325.603,25.57445526,24.60001373
9325.701,25.65838814,24.67325211
9325.802,25.74372482,24.748703
9325.9,25.83037567,24.82617378
9326,25.91849518,24.90585136
9326.099,26.00789833,24.98742104
9326.201,26.0987854,25.07115364
9326.299,26.18967247,25.15488815
9326.4,26.28175163,25.24035263
9326.501,26.37513351,25.32770348
9326.6,26.46955299,25.41657829
9326.7,26.56477356,25.50666046
9326.801,26.66055489,25.5976162
9326.899,26.75690842,25.68954277
9327.001,26.85353661,25.78202438
9327.101,26.95029259,25.87488174
9327.201,27.04704857,25.96774101
9327.3,27.14373207,26.06084442
9327.4,27.24011421,26.15389824
9327.502,27.33606911,26.24671745
9327.601,27.43102264,26.33880806
9327.701,27.52500153,26.43010521
9327.8,27.61748505,26.52010536
9327.899,27.70841789,26.60870934
9328.001,27.79830551,26.69635582
9328.101,27.88604546,26.7820034
9328.201,27.97378349,26.86764908
9328.302,28.05887222,26.95078468
9328.401,28.14170647,27.03176689
9328.502,28.22186852,27.11016846
9328.601,28.29981804,27.18642426
9328.699,28.37426758,27.25926018
9328.801,28.37541962,27.26035118
